"value","value_noun","value_verb","count"
"မှာ","ပင်လယ်ပြင်","ဖြစ်",1
"မှာ","ပင်လယ်ပြင်","ဟုတ်",1
"မှာ","ပင်လယ်အော်","ဖြစ်",1
"မှာ","ပစိဖိတ်","ရှိ",1
"မှာ","ပစ္စည်း","ခိုင်မာ",1
"မှာ","ပစ္စည်း","စီစဉ်",1
"မှာ","ပစ္စည်း","ပါဝင်",1
"မှာ","ပစ္စည်း","ရှိ",1
"မှာ","ပစ်မှတ်","ရှိ",1
"မှာ","ပစ်မှတ်","လုပ်ဆောင်",1
"မှာ","ပညာ","သိရှိလာ",1
"မှာ","ပညာကြားခွင့်","ရှိ",1
"မှာ","ပညာပေးရေး","အရေးပါ",1
"မှာ","ပညာရှင်",NA,1
"မှာ","ပညာရေး","တက်",1
"မှာ","ပဋိပက္ခ","အသတ်ခံ",1
"မှာ","ပတ်ဝန်းကျင်","ဖောင်းပွ",1
"မှာ","ပတ်ဝန်းကျင်","မောင်း",1
"မှာ","ပတ်ဝန်းကျင်","သွားနိုင်",1
"မှာ","ပထမပိုင်း","ရင်ဆိုင်",1
"မှာ","ပထမပိုင်း","ရရှိ",1
"မှာ","ပန်းခြံ","တိုင်းတာ",1
"မှာ","ပန်းခြံ","ယှဉ်ပြိုင်",1
"မှာ","ပန်းခြံ","အနိုင်ရ",1
"မှာ","ပမာဏ","ဖော်ပြ",1
"မှာ","ပမာဏ","လုံလောက်",1
"မှာ","ပမာဏ","အံ့အားသင့်",1
"မှာ","ပရိသတ်","ရှိ",1
"မှာ","ပရိုဂရမ်",NA,1
"မှာ","ပြခန်း","ပြသ",1
"မှာ","ပြခန်း","လုံခြုံ",1
"မှာ","ပြခဲ့ချိန်","ဖြစ်",1
"မှာ","ပြင်ဆင်နေချိန်","ကိုင်",1
"မှာ","ပြင်ပ","ပစ်",1
"မှာ","ပြင်သစ်","ပြစ်မှား",1
"မှာ","ပြင်သစ်","ပြုလုပ်",1
"မှာ","ပြင်သစ်",NA,1
"မှာ","ပြင်သစ်-ကေအန်လ်အမ်","ရင်ဆိုင်",1
"မှာ","ပြစ်ဒဏ်","ခံ",1
"မှာ","ပြည်ထောင်စု","တူးဖော်",1
"မှာ","ပြည်ထောင်စု","ဖြစ်ပွား",1
"မှာ","ပြည်ထောင်စု","ရုပ်သိမ်း",1
"မှာ","ပြည်နယ်","ကျဆင်း",1
"မှာ","ပြည်နယ်","ကြေညာ",1
"မှာ","ပြည်နယ်","ကာကွယ်",1
"မှာ","ပြည်နယ်","စုံစမ်း",1
"မှာ","ပြည်နယ်","တည်ရှိ",1
"မှာ","ပြည်နယ်","တွေ့",1
"မှာ","ပြည်နယ်","ဖြစ်ပွား",1
"မှာ","ပြည်ပ","စစ်တိုက်",1
"မှာ","ပြည်ပ","နေထိုင်",1
"မှာ","ပြည်သူလူထု","ဆင်းရဲ",1
"မှာ","ပြန်တမ်း","ဖြစ်",1
"မှာ","ပြပွဲ","ပြသ",1
"မှာ","ပြဿနာ","စတင်",1
"မှာ","ပြဿနာ","ပိုမို",1
"မှာ","ပြဿနာ","အဆင့်မြှင့်",1
"မှာ","ပြာ","ထုတ်",1
"မှာ","ပြိုင်ပွဲ","ကျင်းပ",1
"မှာ","ပြိုင်ပွဲ","ကိုယ်စားပြု",1
"မှာ","ပြိုင်ပွဲ","ချို့တဲ့",1
"မှာ","ပြိုင်ပွဲ","ခြားနား",1
"မှာ","ပြိုင်ပွဲ","ထွက်",1
"မှာ","ပြိုင်ပွဲ","နိုင်",1
"မှာ","ပြိုင်ပွဲ","ပြန်",1
"မှာ","ပြိုင်ပွဲ","ပါဝင်",1
"မှာ","ပြိုင်ပွဲ","ပေါ်",1
"မှာ","ပြိုင်ပွဲ","ရှုံး",1
"မှာ","ပြိုင်ပွဲ","လေ့ကျင့်",1
"မှာ","ပြိုင်ပွဲ","သွင်း",1
"မှာ","ပြိုင်ပွဲ","အောင်မြင်",1
"မှာ","ပြိုင်ပွဲ",NA,1
"မှာ","ပြုပြင်ရာ","တတ်",1
"မှာ","ပြေစာ","ဖြစ်",1
"မှာ","ပြောကြားချက်","ရိုက်ခတ်",1
"မှာ","ပွဲ","ကစား",1
"မှာ","ပွဲ","ကျော်ကြား",1
"မှာ","ပွဲ","ကြေညာ",1
"မှာ","ပွဲ","ကူညီ",1
"မှာ","ပွဲ","စော",1
"မှာ","ပွဲ","ဆုံးရှုံး",1
"မှာ","ပွဲ","တက်",1
"မှာ","ပွဲ","တုံ့နှေး",1
"မှာ","ပွဲ","ထင်ဟပ်ပြသ",1
"မှာ","ပွဲ","ထိန်းချုပ်",1
"မှာ","ပွဲ","ထိရောက်",1
"မှာ","ပွဲ","ပြီး",1
"မှာ","ပွဲ","ပြုလုပ်",1
"မှာ","ပွဲ","ပြောကြား",1
"မှာ","ပွဲ","ပွဲသိမ်း",1
"မှာ","ပွဲ","ပါဝင်",1
"မှာ","ပွဲ","ပေါင်း",1
"မှာ","ပွဲ","များ",1
"မှာ","ပွဲ","ရင်ဆိုင်",1
"မှာ","ပွဲ","ရွေးချယ်ထား",1
"မှာ","ပွဲ","ရှုံးနိမ့်",1
"မှာ","ပွဲ","လွတ်ငြိမ်း",1
"မှာ","ပွဲ","လှုပ်ရှား",1
"မှာ","ပွဲ","လူသားချင်းစာနာ",1
"မှာ","ပွဲ","ဟုတ်",1
"မှာ","ပွဲ","အနိုင်ရ",1
"မှာ","ပွဲစဉ်","ဉီးဆောင်",1
"မှာ","ပွဲစဉ်","တွေ့ဆုံ",1
"မှာ","ပွဲစဉ်","ပါဝင်",1
"မှာ","ပွဲစဉ်","ရှိ",1
"မှာ","ပွဲစဉ်","ရိုက်",1
"မှာ","ပွဲစဉ်","သွင်း",1
"မှာ","ပွဲစဉ်","အနိုင်ရ",1
"မှာ","ပွဲတော်","ပြီးဆုံး",1
"မှာ","ပွဲဦးထွက်","တိုက်ခိုက်",1
"မှာ","ပါကစ္စတန်","တိုက်ခိုက်",1
"မှာ","ပါတီ","ကျင်းပ",1
"မှာ","ပါတီ","ပေါင်း",1
"မှာ","ပါတီ","ဖြစ်",1
"မှာ","ပါတီ","မြင့်တက်",1
"မှာ","ပါတီ","လုံခြုံ",1
"မှာ","ပါတီ",NA,1
"မှာ","ပါလက်စတိုင်း","ထင်",1
"မှာ","ပါလီမန်","ရွေးချယ်",1
"မှာ","ပါလီမန်","ရှိ",1
"မှာ","ပိုင်ရှင်","လွတ်လပ်",1
"မှာ","ပို့စ်","ပြော",1
"မှာ","ပို့အယူပရင့်စ်","ရှိ",1
"မှာ","ပီ.အမ်","အုပ်ချုပ်",1
"မှာ","ပီအမ်","ကျော်",1
"မှာ","ပီအမ်","ပစ်လွှတ်",1
"မှာ","ပုံ","တွေ့မြင်",1
"မှာ","ပုံ","ဖမ်းဆီး",1
"မှာ","ပုံ","မြင်",1
"မှာ","ပုံ","မှတ်တမ်းတင်",1
"မှာ","ပုံ","ရိုက်ကူး",1
"မှာ","ပုံ","အတည်ပြု",1
"မှာ","ပုံစံ","စာရင်းပြုစု",1
"မှာ","ပုံစံ","ဆိုင်",1
"မှာ","ပုံစံ","အဆုံးသတ်",1
"မှာ","ပုပ်ရဟန်းမင်းကြီး","များ",1
"မှာ","ပုံမှန်","ပျက်",1
"မှာ","ပုံမှန်","လည်ပတ်",1
"မှာ","ပေ","ဖြစ်",1
"မှာ","ပေးချက်","တွေ့ဆုံ",1
"မှာ","ပေးရာ","ဥပဒေပြု",1
"မှာ","ပေါင်","ရှိ",1
"မှာ","ပေါ်","စုဝေး",1
"မှာ","ပေါ်လစီ","ကျောင်းအပ်",1
"မှာ","ဖင်လန်","ကစား",1
"မှာ","ဖယ်ရီ","ရှိ",1
"မှာ","ဖြစ်စဉ်","တင်",1
"မှာ","ဖြစ်စဉ်","ဖြစ်",1
"မှာ","ဖြစ်စဉ်","သတိပေး",1
"မှာ","ဖြစ်စဉ်","သရုပ်ဆောင်",1
"မှာ","ဖြစ်ရပ်","ကျွမ်းကျင်",1
"မှာ","ဖြစ်ရပ်","နားလည်ရခက်",1
"မှာ","ဖြစ်ရပ်","ပါဝင်",1
"မှာ","ဖြစ်ရပ်","ရရှိ",1
"မှာ","ဖြစ်ရပ်","သေ",1
"မှာ","ဖြည့်စွက်ချက်","ပြင်ဆင်",1
"မှာ","ဖလား","များ",1
"မှာ","ဖလူဂျ","ယူ",1
"မှာ","ဖွံ့ဖြိုးတိုးတက်ရေး",NA,1
"မှာ","ဖွဲ့စည်းပုံ","လျှော့ချ",1
"မှာ","ဖိလစ်ပိုင်","သိ",1
"မှာ","ဖီလာဒဲဖီးယား","သေဆုံး",1
"မှာ","ဖုန်း","ဝင်ရောက်",1
"မှာ","ဖူ့နာ","လွတ်လပ်",1
"မှာ","ဖေ့ဒ်","ကုန်သွယ်",1
"မှာ","ဖောက်သည်","ရှိ",1
"မှာ","ဖော်ထုတ်ရာ","ဆက်သွယ်",1
"မှာ","ဖော်ရမ်","ပြော",1
"မှာ","ဗစ်တိုးရီးယား","ကစား",1
"မှာ","ဗျူရို","ပျောက်ဆုံး",1
"မှာ","ဗျူရို",NA,1
"မှာ","ဗွီဒီယို","ထွက်လာ",1
"မှာ","ဗွီဒီယို","ပြောကြား",1
"မှာ","ဗွီဒီယူပီ","ဖြစ်",1
"မှာ","ဗာဂျီးနီးယား","ကြေညာ",1
"မှာ","ဗိုရိုနင်","အုပ်ချူပ်",1
"မှာ","ဗီဒီယို","ခိုးကူး",1
"မှာ","ဗီဒီယို","ရှိ",1
"မှာ","ဗုံး","ပြင်းအားလျှော့",1
"မှာ","ဗုံး","သေဆုံး",1
"မှာ","ဗုံး",NA,1
"မှာ","ဗုံးဆန်","နောက်ကြောင်းပြန်",1
"မှာ","ဘက်","နေ",1
"မှာ","ဘက်ခြမ်း","လှော်",1
"မှာ","ဘက်စ်ကား",NA,1
"မှာ","ဘက်ဖို့ရှိုင်းယား","လောင်",1
"မှာ","ဘက်ဖို့ရှိုင်းယား",NA,1
"မှာ","ဘဂ္ဂဒက်","ကျ",1
"မှာ","ဘဂ္ဂဒက်","ထမ်းဆောင်",1
"မှာ","ဘဂ္ဂဒက်",NA,1
"မှာ","ဘဏ္ဍာရေး","လျော့ကျ",1
"မှာ","ဘဏ်","ပုန်းခို",1
"မှာ","ဘဏ်","ဖြစ်",1
"မှာ","ဘဏ်",NA,1
"မှာ","ဘတ်ဂျက်","သိသာထင်ရှား",1
"မှာ","ဘန်ကောက်",NA,1
"မှာ","ဘယန့်ဒ်","အောင်မြင်",1
"မှာ","ဘယ်ရီ","ကြီးပြင်း",1
"မှာ","ဘယ်လ်ဂျီယမ်","ဖြစ်",1
"မှာ","ဘရင့်","ပြီးဆုံး",1
"မှာ","ဘရစ်ခ်ျ","ရရှိ",1
"မှာ","ဘရစ်အမ်","ပြီးဆုံး",1
"မှာ","ဘရွန်စ်","ရှိ",1
"မှာ","ဘရောင်း","ပြော",1
"မှာ","ဘလော့ဂ်","တင်",1
"မှာ","ဘလော့ဂ်","ပါဝင်",1
"မှာ","ဘလောင်းတ်","ထိပ်တိုက်တွေ့ကြုံရ",1
"မှာ","ဘလောင်းတ်","လှောင်ပြောင်သရော်",1
"မှာ","ဘဝ","ပြောင်းလဲ",1
"မှာ","ဘဝ","မြင်",1
"မှာ","ဘွရှ်",NA,1
"မှာ","ဘာကွာ","ပါဝင်",1
"မှာ","ဘာတီကန်","ရှိ",1
"မှာ","ဘာနို","ယုံကြည်",1
"မှာ","ဘာရိန်း","နေထိုင်",1
"မှာ","ဘာသာ","ယုံကြည်",1
"မှာ","ဘိုလ်လာဒ်","ရှိ",1
"မှာ","ဘီ","အနိုင်ရ",1
"မှာ","ဘီဇလီ","ယှဥ်ပြိုင်",1
"မှာ","ဘီဘီစီ","ပေး",1
"မှာ","ဘီဘီစီ","ရှိ",1
"မှာ","ဘီလျံနာ","ဖြစ်",1
"မှာ","ဘီလီယံ","သုံးစွဲ",1
"မှာ","ဘုရှ်","ဖော်ပြ",1
"မှာ","ဘုရားကျောင်း","ပျက်စီး",1
"မှာ","ဘုရားကျောင်း","ပေါက်ကွဲ",1
"မှာ","ဘုရားကျောင်း","ဝတ်ပြု",1
"မှာ","ဘုရားကျောင်း",NA,1
"မှာ","ဘူတာရုံ","တတ်",1
"မှာ","ဘူတာရုံ","ထိတ်လန့်",1
"မှာ","ဘူတာရုံ","ရောက်",1
"မှာ","ဘူဒါပက်စ်","ရှိ",1
"မှာ","ဘေး",NA,1
"မှာ","ဘောက်စ်","အရေးပါ",1
"မှာ","ဘော့စ်နီးယား","နာကျင်",1
"မှာ","ဘော်နီယို","ထမ်းဆောင်",1
"မှာ","မက်ကာနီ","ချီးမြှင့်",1
"မှာ","မက်ဆုဒ်","ဖြစ်",1
"မှာ","မက်ရန်","ညွှန်ကြား",1
